ServerTimeStamp,OriginalTimeStamp,apiKey,Suhu,TDS,Salinitas,pH,Turbiditas
"31/05/2025 08:08:21","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.13","15.03","30.09","6.64","3.59"
"31/05/2025 08:08:25","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.13","15","30.09","6.63","3.73"
"31/05/2025 08:08:29","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.06","14.98","29.97","6.64","3.61"
"31/05/2025 08:08:33","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.13","14.98","29.97","6.64","3.57"
"31/05/2025 08:08:37","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.13","14.99","30","6.64","3.73"
"31/05/2025 08:08:41","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.13","14.81","29.93","6.65","3.64"
"31/05/2025 08:08:46","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.13","15.07","29.93","6.65","3.73"
"31/05/2025 08:08:50","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.13","14.99","29.87","6.65","3.7"
"31/05/2025 08:08:54","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.13","15.04","29.81","6.66","3.88"
"31/05/2025 08:08:58","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.19","14.92","29.81","6.64","3.88"
"31/05/2025 08:09:02","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.19","14.96","29.8","6.66","3.85"
"31/05/2025 08:09:06","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.13","14.8","29.79","6.65","3.72"
"31/05/2025 08:09:11","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.13","14.84","29.78","6.66","3.63"
"31/05/2025 08:09:15","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.19","14.99","29.77","6.64","3.8"
"31/05/2025 08:09:18","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.13","14.98","29.78","6.65","3.55"
"31/05/2025 08:09:23","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.19","14.93","29.78","6.65","3.57"
"31/05/2025 08:09:27","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.13","14.88","29.75","6.66","3.82"
"31/05/2025 08:09:32","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.13","14.89","29.92","6.65","3.53"
"31/05/2025 08:09:37","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.13","15","29.96","6.64","3.9"
"31/05/2025 08:09:41","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.19","15.06","29.97","6.65","3.81"
"31/05/2025 08:09:45","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.19","14.83","30","6.65","3.88"
"31/05/2025 08:09:49","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.19","15.09","30","6.65","3.53"
"31/05/2025 08:09:53","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.19","15.02","29.99","6.65","3.51"
"31/05/2025 08:09:57","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.19","14.87","29.98","6.64","3.65"
"31/05/2025 08:10:02","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.19","14.96","29.96","6.65","3.63"
"31/05/2025 08:10:05","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.19","14.91","29.95","6.65","3.6"
"31/05/2025 08:10:09","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.19","14.83","29.94","6.64","3.85"
"31/05/2025 08:10:13","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","14.82","29.93","6.64","3.88"
"31/05/2025 08:10:17","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","14.85","29.94","6.65","3.59"
"31/05/2025 08:10:22","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","14.84","29.92","6.66","3.8"
"31/05/2025 08:10:26","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.19","15.03","29.92","6.64","3.83"
"31/05/2025 08:10:30","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","14.94","29.91","6.66","3.63"
"31/05/2025 08:10:34","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","14.89","29.88","6.63","3.58"
"31/05/2025 08:10:38","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","14.96","29.91","6.65","3.86"
"31/05/2025 08:10:42","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.19","14.81","29.83","6.64","3.83"
"31/05/2025 08:10:46","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.19","14.83","29.7","6.63","3.89"
"31/05/2025 08:10:50","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.19","15.06","29.62","6.65","3.89"
"31/05/2025 08:10:54","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.19","15.06","29.65","6.64","3.52"
"31/05/2025 08:10:59","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","14.96","29.62","6.64","3.85"
"31/05/2025 08:11:02","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.19","14.84","29.61","6.65","3.72"
"31/05/2025 08:11:06","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","14.83","29.59","6.66","3.86"
"31/05/2025 08:11:11","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","14.84","29.61","6.67","3.58"
"31/05/2025 08:11:16","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","14.93","29.57","6.64","3.88"
"31/05/2025 08:11:19","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","14.86","29.57","6.66","3.52"
"31/05/2025 08:11:23","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.19","15.03","29.58","6.66","3.71"
"31/05/2025 08:11:30","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","14.82","29.58","6.66","3.73"
"31/05/2025 08:11:33","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","15.08","29.58","6.65","3.74"
"31/05/2025 08:11:38","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.19","14.97","29.58","6.65","3.82"
"31/05/2025 08:11:41","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","15.03","29.56","6.64","3.81"
"31/05/2025 08:11:46","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","15.03","29.55","6.66","3.86"
"31/05/2025 08:11:50","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","15.06","29.54","6.66","3.78"
"31/05/2025 08:11:54","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","14.82","29.54","6.67","3.87"
"31/05/2025 08:11:58","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","14.92","29.53","6.67","3.85"
"31/05/2025 08:12:02","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","14.82","29.58","6.65","3.8"
"31/05/2025 08:12:06","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","15.02","29.56","6.66","3.68"
"31/05/2025 08:12:10","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","14.9","29.57","6.66","3.76"
"31/05/2025 08:12:15","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","14.86","29.58","6.66","3.59"
"31/05/2025 08:12:19","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","14.94","29.58","6.66","3.73"
"31/05/2025 08:12:23","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","14.95","29.6","6.66","3.61"
"31/05/2025 08:12:27","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","15.03","29.63","6.66","3.77"
"31/05/2025 08:12:31","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","14.87","29.61","6.66","3.86"
"31/05/2025 08:12:35","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","14.96","29.65","6.66","3.54"
"31/05/2025 08:12:40","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","14.99","29.62","6.67","3.89"
"31/05/2025 08:12:44","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","14.85","29.63","6.67","3.72"
"31/05/2025 08:12:47","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","14.99","29.64","6.67","3.62"
"31/05/2025 08:12:52","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","15.07","29.64","6.66","3.87"
"31/05/2025 08:12:56","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","14.91","29.64","6.67","3.86"
"31/05/2025 08:13:00","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","14.91","29.68","6.67","3.72"
"31/05/2025 08:13:04","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","14.88","29.67","6.67","3.65"
"31/05/2025 08:13:08","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","15.08","29.87","6.66","3.74"
"31/05/2025 08:13:13","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.25","15","29.88","6.67","3.62"
"31/05/2025 08:13:17","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","14.92","29.88","6.66","3.56"
"31/05/2025 08:13:20","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","14.96","29.86","6.67","3.65"
"31/05/2025 08:13:24","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","14.92","29.9","6.67","3.7"
"31/05/2025 08:13:29","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","15.03","29.91","6.66","3.83"
"31/05/2025 08:13:33","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","14.81","29.9","6.68","3.68"
"31/05/2025 08:13:37","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","14.82","29.91","6.67","3.87"
"31/05/2025 08:13:41","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","14.87","29.92","6.68","3.83"
"31/05/2025 08:13:45","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","15.02","29.9","6.67","3.74"
"31/05/2025 08:13:51","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","15.08","29.91","6.68","3.7"
"31/05/2025 08:13:55","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","14.97","29.91","6.67","3.85"
"31/05/2025 08:13:59","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","15.01","29.9","6.67","3.67"
"31/05/2025 08:14:03","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","14.89","29.89","6.67","3.72"
"31/05/2025 08:14:07","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","15.02","29.85","6.67","3.75"
"31/05/2025 08:14:12","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","14.93","29.83","6.67","3.56"
"31/05/2025 08:14:15","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.37","14.87","29.79","6.67","3.72"
"31/05/2025 08:14:20","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","14.93","29.79","6.67","3.66"
"31/05/2025 08:14:23","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","15.09","29.79","6.68","3.79"
"31/05/2025 08:14:27","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","14.9","29.79","6.68","3.65"
"31/05/2025 08:14:32","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","14.95","29.89","6.66","3.76"
"31/05/2025 08:14:36","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","14.97","29.89","6.67","3.63"
"31/05/2025 08:14:39","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","14.98","29.94","6.67","3.85"
"31/05/2025 08:14:44","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.37","14.96","29.96","6.67","3.52"
"31/05/2025 08:14:48","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","14.95","29.96","6.68","3.74"
"31/05/2025 08:14:52","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.37","15.03","29.97","6.68","3.56"
"31/05/2025 08:14:56","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.37","14.92","29.99","6.68","3.8"
"31/05/2025 08:15:01","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","15.06","29.96","6.68","3.63"
"31/05/2025 08:15:04","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","15.02","29.98","6.67","3.86"
"31/05/2025 08:15:08","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.37","15.08","29.97","6.68","3.67"
"31/05/2025 08:15:13","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.37","14.82","30","6.67","3.65"
"31/05/2025 08:15:17","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.37","14.85","30","6.69","3.61"
"31/05/2025 08:15:21","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.37","15.04","29.99","6.69","3.83"
"31/05/2025 08:15:25","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.37","15.05","29.96","6.69","3.53"
"31/05/2025 08:15:29","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","15.05","29.97","6.68","3.68"
"31/05/2025 08:15:34","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","14.82","29.97","6.68","3.64"
"31/05/2025 08:15:37","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.37","15.04","29.95","6.68","3.68"
"31/05/2025 08:15:45","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.37","15.05","29.97","6.68","3.69"
"31/05/2025 08:15:48","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.31","14.99","29.97","6.68","3.81"
"31/05/2025 08:15:53","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.37","14.98","29.98","6.68","3.61"
"31/05/2025 08:15:56","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.37","15.04","29.95","6.68","3.58"
"31/05/2025 08:16:01","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.37","14.9","29.96","6.68","3.58"
"31/05/2025 08:16:04","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.37","15.08","29.94","6.67","3.71"
"31/05/2025 08:16:09","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.37","14.98","29.97","6.68","3.81"
"31/05/2025 08:16:15","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.37","14.83","29.95","6.68","3.65"
"31/05/2025 08:16:20","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.37","14.85","29.95","6.69","3.76"
"31/05/2025 08:16:24","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.44","14.97","29.93","6.68","3.67"
"31/05/2025 08:16:30","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.44","14.87","29.93","6.68","3.61"
"31/05/2025 08:16:34","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","27.44","14.87","29.93","6.68","3.79"
